ID,SMILES,ADMET_Solubility_Level,ADMET_Unknown_AlogP98,ADMET_BBB_Level,ADMET_EXT_CYP2D6#Prediction,ADMET_EXT_Hepatotoxic#Prediction,ADMET_Absorption_Level,ADMET_EXT_PPB#Prediction
sp315,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(OC(F)(F)F)c(F)ccc2c1,0,0,4,TRUE,TRUE,3,TRUE
sp316,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OCC6(CN7CC[C@H](C7)C(F)(F)F)CC6)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,0,0,4,TRUE,TRUE,3,TRUE
sp317,Oc1cc(-c2cc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp318,C[C@@H]1C[C@@H]2[C@@H]3CC[C@H](CN2c2nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(nc1c24)-c1cccc2ccc(F)c(C#C)c12)N3,0,0,4,TRUE,TRUE,3,TRUE
sp319,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@@]6(CC6(F)F)C7)nc(c2F)c34)N5)c2c(OC(F)(F)F)c(F)ccc2c1,0,0,4,TRUE,TRUE,3,TRUE
sp320,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cccc2ccc(F)c(C#C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp321,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CC(F)(F)COC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp322,Cc1cc(N)nc(-c2c(Cl)c3c4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c2F)N2C[C@H]4CC[C@H](CN4CC4COC4)[C@H]2CO3)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp323,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(C)c(N)nc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp324,Cc1cc(N)nc(-c2c(Cl)c3c4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c2F)N2C[C@H]4CC[C@H](CN4CCCC#N)[C@H]2CO3)c1C(F)(F)F,0,0,4,FALSE,FALSE,2,TRUE
sp325,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6[C@H](COc6cc(C(F)(F)F)cnn6)CC7)nc5c3F)N3CCCOC[C@@H]3C=C4C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp326,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H](F)CN4CC5(COC5)C4)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp327,Cc1cc(N)nc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp328,Oc1ccc(OC(F)(F)F)c(c1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,0,0,4,FALSE,TRUE,2,TRUE
sp329,CN(C)CC1(COc2nc3CN(CCc3c(n2)N2CC3CCC(C2)N3)c2cc(O)cc3cccc(I)c23)CC1,1,0,1,TRUE,TRUE,0,TRUE
sp330,Oc1cc(N2CCc3c(C2)nc(OCC2(CN4CCOCC4)CC2)nc3N2CC3CCC(C2)N3)c2c(I)cccc2c1,1,0,4,TRUE,TRUE,0,FALSE
sp331,Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(C#C)c12,0,0,4,TRUE,TRUE,2,TRUE
sp332,Oc1cc(Cl)c(C2CC2)c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp333,Oc1cc(-c2ncc3c(nc(OCC45CCCN4CCC5)nc3c2F)N2CC3CCC(C2)N3)c2c(F)cccc2c1,1,0,4,TRUE,TRUE,1,TRUE
sp334,CSc1cccc2cc(O)cc(-c3ncc4c(nc(OCC56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,4,TRUE,TRUE,1,TRUE
sp335,CCc1c(F)ccc2cccc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,0,0,4,TRUE,TRUE,1,TRUE
sp336,CCc1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,4,FALSE,TRUE,2,TRUE
sp337,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(F)c(F)ccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp338,Fc1ccc2cccc(-c3nc4CC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@@]78CCCN7[C@H](COC(C7CC7)C(F)(F)F)CC8)nc(c3F)c45)N6)c2c1C#C,0,0,4,TRUE,TRUE,3,TRUE
sp339,Fc1ccc2cccc(-c3nc4CC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OCC7(CN8CCC9(CC9)CC8)CC7)nc(c3F)c45)N6)c2c1C#C,0,0,4,TRUE,TRUE,3,TRUE
sp340,C[C@@H]1Cc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cccc2ccc(F)c(C#C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp341,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@H]4CC[C@H]5N4CCN(C)C5=O)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,FALSE,FALSE,2,TRUE
sp342,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)c(F)c4n2)OC[C@H]2CNCCN32)C1,0,0,4,TRUE,FALSE,2,TRUE
sp343,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)cc1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp344,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CO[C@H]5CC[N@@]4C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,TRUE,1,TRUE
sp345,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5c(F)ccc6cnn(C)c56)cc4n2)OC[C@@H]2[C@@H]4CC[C@H](CN32)N4)C1,0,0,4,TRUE,TRUE,1,TRUE
sp346,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4CC4(CC4(F)F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cccc2cccc(Cl)c12,0,0,4,TRUE,TRUE,2,TRUE
sp347,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@]45CCN4CC(F)(F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1nc(N)cc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp348,C[C@@H]1Oc2c(Cl)c(-c3nc(N)ccc3C(F)(F)F)c(F)c3nc(OCC45CCN4CC(F)(F)C5)nc(c23)N2C[C@H]3CC[C@H](N3)[C@@H]12,0,0,4,TRUE,FALSE,2,TRUE
sp349,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C(=O)CC5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1,0,4,FALSE,TRUE,0,FALSE
sp350,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCN4CC(F)(F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)cc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp351,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H](F)CN4CC(CO)(CO)C4)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp352,CN(C)CC1(COc2nc3CN(CCc3c(n2)N2CC3CCC(C2)N3)c2cc(O)cc3cccc(Br)c23)CC1,1,0,4,TRUE,TRUE,0,TRUE
sp353,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,0,0,4,TRUE,TRUE,2,TRUE
sp354,CCc1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,4,TRUE,TRUE,2,TRUE
sp355,CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cc(O)cc4ccc(F)c(C#C)c34)CCCN12,1,0,4,FALSE,TRUE,2,TRUE
sp356,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6[C@H](COc6cccc(c6)S(F)(F)(F)(F)F)CC7)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,0,1,4,TRUE,TRUE,3,TRUE
sp357,CC[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cccc2ccc(F)c(C#C)c12,0,0,4,TRUE,TRUE,3,TRUE
sp358,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OCC6(CN7CCC(CC7)Oc7ccnc(n7)C(F)(F)F)CC6)nc(c2F)c34)N5)c2c(C#C)c(F)ccc2c1,1,0,4,FALSE,TRUE,3,TRUE
sp359,COc1cccnc1CCOc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cc(O)cc2ccccc12,1,0,4,FALSE,TRUE,1,TRUE
sp360,Cc1nc(N)c(F)c(-c2nc3O[C@H]([C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)C(F)(F)F)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp361,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@H]4CC[C@H]5COCCN45)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(Cl)c(N)cc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp362,C#Cc1c(F)ccc2cc(O)cc(-c3c(F)c4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCOC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp363,Cc1nc(N)c(F)c(-c2nc3O[C@H]([C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6CC6(CC6(F)F)C7)nc(c2F)c34)N5)C(F)(F)F)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp364,Oc1cc(N2CCc3c(C2)nc(OCC2(CN4CC[C@@H](F)C4)CC2)nc3N2CC3CCC(C2)N3)c2c(I)cccc2c1,1,0,4,TRUE,TRUE,1,TRUE
sp365,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3ccc(F)c(C#C)c23)C1,0,0,4,TRUE,TRUE,2,TRUE
sp366,CO[C@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3cccc(F)c23)C1,1,0,4,TRUE,TRUE,0,TRUE
sp367,CCc1c(F)ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,0,0,4,TRUE,TRUE,2,TRUE
sp368,CCc1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,1,0,4,TRUE,TRUE,2,TRUE
sp369,Oc1cc(-c2ncc3c(nc(OCC45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2ccccc2c1,1,0,4,TRUE,TRUE,0,TRUE
sp370,Fc1ccc2cccc(-c3nc4CC[C@@H]5[C@@H]6CC[C@H](CN5c5nc(OC[C@@]78CCCN7[C@H](COC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CC8)nc(c3F)c45)N6)c2c1C#C,0,0,4,TRUE,TRUE,3,TRUE
sp371,C#Cc1c(F)ccc2cc(O)cc(-c3nc4c5c(nc(OC[C@@]67CCCN6C[C@H](F)C7)nc5c3F)N3CCCCC[C@@H]3CC4)c12,0,0,4,TRUE,TRUE,3,TRUE
sp372,C[C@@H]1Oc2nc(c(F)c3nc(OC[C@@]45CCCN4[C@H](CC5)C(F)F)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1cc(N)c(F)c(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp373,C[C@@H]1Oc2nc(c(F)c3nc(OCC45CCN4CC(F)(F)C5)nc(N4C[C@H]5CC[C@H](N5)[C@@H]14)c23)-c1c(F)c(N)nc(C)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp374,Cc1cc(N)c(F)c(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c1C(F)(F)F,0,0,4,TRUE,FALSE,2,TRUE
sp375,Fc1ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c2c1Cl,0,0,4,TRUE,TRUE,1,TRUE
sp376,CO[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3cccc(C#C)c23)C1,1,0,4,FALSE,TRUE,1,TRUE
sp377,F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3ccc(F)c(F)c23)C1,1,0,1,TRUE,TRUE,1,TRUE
sp378,C[C@@H]1C[C@H]1c1c(Cl)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp379,Oc1cc(-c2nc3OC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(F)c(F)c(F)cc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp380,F[C@H]1CN2CCC[C@@]2(COc2nc3N4C[C@H]5CC[C@H](N5)[C@H]4CCc4nc(c(F)c(n2)c34)-c2cccc3ccc(F)c(C#C)c23)C1,0,0,4,TRUE,TRUE,3,TRUE
sp381,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2ccccc2c1,0,0,4,TRUE,TRUE,1,TRUE
sp382,Oc1cc(-c2nc3CC[C@@H]4[C@@H]5CC[C@H](CN4c4nc(OC[C@@]67CCCN6C[C@H](F)C7)nc(c2F)c34)N5)c2c(OC3CC3)c(F)ccc2c1,0,0,4,TRUE,TRUE,2,TRUE
sp383,C[C@H]1C[C@@H]1c1c(Cl)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp384,C[C@@H]1CC1c1c(Cl)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1,0,4,TRUE,TRUE,1,TRUE
sp385,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@]5(C[C@@H](C5)OC(=O)OCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)C1,0,0,4,FALSE,FALSE,2,TRUE
sp386,CN(C)CC1(COc2nc3N4CCCC5(C[C@@H](C5)OC(=O)OCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)C4)CC1,0,0,4,FALSE,TRUE,2,TRUE
sp387,FC[C@@]12CCCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,TRUE,2,TRUE
sp388,C[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1cc(O)cc3ccc(F)c(CCOC(=O)O2)c13,1,0,4,FALSE,TRUE,2,TRUE
sp389,C[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCOC(=O)O2)c(Cl)cc2[nH]ncc12,0,0,4,FALSE,FALSE,2,TRUE
sp390,Oc1cc(Cl)c2CCCOC(=O)O[C@@H]3COCCN(C3)c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(ncc34)-c2c1,1,0,4,FALSE,FALSE,2,TRUE
sp391,Oc1cc2-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CCOC[C@H](C3)OC(=O)OCCc3c(F)ccc(c1)c23,1,0,4,FALSE,FALSE,2,TRUE
sp392,C[C@@]12COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c3[C@@H](CCc3cc3[nH]ncc13)CCOC(=O)O2,1,0,4,FALSE,FALSE,2,TRUE
sp393,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)c4noc(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,1,0,4,FALSE,TRUE,2,TRUE
sp394,O[C@H]1C[C@@H]2CN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(ncc13)-c1c(CCCCOC2)c(Cl)cc2[nH]ncc12,1,0,4,FALSE,TRUE,2,TRUE
sp395,CN1C[C@H](F)C[C@H]1COc1nc2N3CCC[C@](C)(C3)NC(=O)CCCc3c(F)ccc4cc(O)cc(-c5ncc2c(n1)c5F)c34,1,0,4,FALSE,TRUE,2,TRUE
sp396,CN(C)CC1(COc2nc3N4CCC[C@](C)(C4)NC(=O)CCCc4c(F)ccc5cc(O)cc(-c6ncc3c(n2)c6F)c45)CC1,1,0,4,FALSE,TRUE,2,TRUE
sp397,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)CC\C=C/c4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp398,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp399,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)OC[C@@H]4C[C@@H]4c4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp400,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CC[C@H]5CCN([C@H]5C4)C(=O)CCCc4c(F)ccc5cccc(-c6ncc3c(n2)c6F)c45)C1,1,0,4,FALSE,TRUE,1,TRUE
sp401,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)OC(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,FALSE,FALSE,2,TRUE
sp402,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCOC[C@H](C4)OC(=O)CCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,FALSE,2,TRUE
sp403,Cc1cc2[nH]ncc2c-2c1CCCOC(=O)O[C@@H]1COCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,1,0,4,FALSE,FALSE,2,TRUE
sp404,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,FALSE,2,TRUE
sp405,Cc1cc2[nH]ncc2c-2c1CCCC(=O)OC[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,FALSE,2,TRUE
sp406,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)OC(=O)OCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,FALSE,2,TRUE
sp407,Cc1cc2[nH]ncc2c-2c1CCOC(=O)OC[C@@H]1CCCN(C1)c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c-2ncc13,0,0,4,FALSE,TRUE,2,TRUE
sp408,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCCCC(C4)COCCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp409,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)c4coc(CCCc5c(Cl)cc6[nH]ncc6c5-c5ncc3c(n2)c5F)n4)C1,0,0,4,FALSE,TRUE,2,TRUE
sp410,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CC[C@H]5CCN([C@H]5C4)C(=O)COCCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,1,0,4,FALSE,TRUE,1,TRUE
sp411,Fc1c-2ncc3c(nc(OCC45CCCN4CCC5)nc13)N1CCOC[C@H](C1)OC(=O)OCCCc1c(Cl)cc3[nH]ncc3c-21,0,0,4,FALSE,FALSE,2,TRUE
sp412,F[C@H]1CN2CCC[C@@]2(COc2nc3N4CCC[C@H](C4)COC(=O)OCCc4c(Cl)cc5[nH]ncc5c4-c4ncc3c(n2)c4F)C1,0,0,4,TRUE,TRUE,2,TRUE
sp413,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CCC(CC1)C2)c1cccc(c1F)C(F)(F)CO,2,0,3,FALSE,FALSE,0,FALSE
sp414,C[C@@H](Nc1nc(C)nc2cc(=O)n(cc12)C12CCC(CC1)CC2)c1cccc(c1F)C(F)(F)CO,2,0,2,FALSE,FALSE,0,FALSE
sp415,COCCn1c(=O)n([C@@H]2CCOC2)c2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc(O[C@@H](C)[C@@H]3CCCN3C)c21,1,0,4,FALSE,TRUE,2,TRUE
sp416,CO[C@@H]1C[C@@H]([C@H](C)Oc2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2n(C)c(=O)n3[C@@H]2CCOC2)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp417,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1[nH]c(=O)n2[C@@H]1CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,3,TRUE
sp418,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp419,CO[C@@H]1C[C@@H]([C@H](C)Oc2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2n(C)c(=O)n3[C@@H]2CCCOC2)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
sp420,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp421,CCn1c(=O)n([C@@H]2CCOC2)c2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc(O[C@@H](C)[C@@H]3CCCN3C)c21,1,0,4,FALSE,TRUE,2,TRUE
sp422,CO[C@H]1CCN(C)[C@@H]1[C@H](C)Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1,1,0,4,FALSE,TRUE,2,TRUE
sp423,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@H]1CCOC1)[C@@H]1CC[C@H](C)N1C,1,0,4,FALSE,TRUE,2,TRUE
sp424,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@]12COC[C@@H]1C2)[C@@H]1CCCN1C,1,0,4,FALSE,TRUE,2,TRUE
sp425,CO[C@H]1C[C@@H](n2c(=O)n(C)c3c(O[C@@H](C)[C@@H]4CCCN4C)nc(-c4onc5c4CCC[C@@]54CCCc5sc(N)c(C#N)c54)nc32)C1,1,0,4,FALSE,TRUE,2,TRUE
sp426,Cc1nc2c(O[C@@H](C)[C@@H]3CCCN3C)nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc2n1[C@@H]1CCOC1,1,0,4,FALSE,TRUE,2,TRUE
sp427,C[C@@H]1COC[C@H](n2c(=O)n(C)c3c(O[C@@H](C)[C@@H]4CCCN4C)nc(-c4onc5c4CCC[C@@]54CCCc5sc(N)c(C#N)c54)nc32)C1,1,0,4,FALSE,TRUE,2,TRUE
sp428,C[C@H](Oc1nc(-c2onc3c2CCC[C@@]32CCCc3sc(N)c(C#N)c32)nc2c1n(C)c(=O)n2[C@@]12COC[C@@H]1C2)[C@@H]1CC[C@H](C)N1C,1,0,4,FALSE,TRUE,2,TRUE
sp429,CO[C@@H]1C[C@@H]([C@H](C)Oc2nc(-c3onc4c3CCC[C@@]43CCCc4sc(N)c(C#N)c43)nc3c2n(C)c(=O)n3[C@@]23COC[C@@H]2C3)N(C)C1,1,0,4,FALSE,TRUE,2,TRUE
