SMILES,ID
CC[C@H]1C[C@H]2CC3(c4c(CCN(C2)[C@@H]13)c1ccc(c([C@@H]2C[C@H]3[C@H](CC)CN(C)[C@@H](Cc5c6ccccc6[nH]c25)C3C(=O)OC)c1[nH]4)OC)C(=O)OC,NPC485969
OC[C@]12O[C@H]1[C@H]1[C@H]3OC45O[C@]1([C@H]1[C@@]([C@@H]2O)(O)[C@@H](OC(=O)c2ccccc2)[C@H]([C@@H]1[C@@H](C)CCCCCCC5)C)[C@@H](C[C@@]3(O4)C(=C)C)C,NPC475548
CCCCC(C(C/C=C\CC[C@@H]([C@@H]1CC[C@H](O1)CCCCCCCCCCCC[C@H](CC1=C[C@@H](OC1=O)C)O)O)O)O,NPC279267
CCCCCCCCCC[C@@H]([C@@H]1CC[C@H](O1)[C@@H](CC[C@H]([C@@H]1CC[C@H](O1)CCCCCCCCCC1=C[C@H](OC1=O)C)O)O)O,NPC293136
CC(=CC(=O)C[C@H](C)[C@H]1C[C@@H](C(=C[C@@H]1Oc1ccc(/C=C/C(=C/C(=O)/C=C/c2ccc(cc2)O)/O)cc1OC)C)O)C,NPC478443
C/C(=C/C[C@@H]([C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@@H](C(C)(C)OC(=O)C)[C@]4(CCC(=O)OC4)C3=CC[C@]12C)OC(=O)C)/C(=O)O,NPC482568
CCCCCCCCCCCC[C@@H]([C@H](CCC1C(CCC2C(CCC(CCCCCC(CC3=CC(C)OC3=O)O)O)O2)O1)O)O,NPC480079
CC[C@@H]1CN(C)[C@H]2C([C@@H]1C[C@@H](c1cc3[nH]c4c(c3cc1OC)CCN1[C@@H]3[C@]4(C[C@@H](C[C@@H]3CC)C1)C(=O)OC)c1c(C2)c2c([nH]1)cccc2)C(=O)OC,NPC17437
CCOC(C1=CC(=C(C=C1)O)OC)C(COC(=O)C2=CC=C(C=C2)O)OC3=C(C=C(C=C3)C=CCOC(=O)C4=CC=C(C=C4)O)OC,NPC469888
CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)c3ccccc3)C[C@H](C2(C)C)[C@H]([C@H]2[C@@]([C@H]1OC(=O)C)(C)CC[C@@H](C2=C)O)OC(=O)C,NPC472372
COc1cc2CCN([C@H]3c2cc1Oc1c2c(CCN([C@H]2Cc2ccc(c(c4cc(C3)ccc4OC)c2)O)C)cc(c1O)OC)C,NPC275680
CC1=C2[C@H]([C@@H]([C@]3(C)[C@H](C[C@@H]4[C@@](CO4)([C@@H]3[C@@H]([C@@]2(C[C@@H]1OC(=O)/C=C/c1ccccc1)C(C)(C)O)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)c1ccccc1)O,NPC174875
COc1ccc(cc1)c1cc(=O)c2c(cc(c(c3c(cc4c(c(=O)cc(c5ccc(cc5)O)o4)c3O)OC)c2o1)O)O,NPC131185
CC[C@H]1CN(C)[C@H]2Cc3c4ccccc4[nH]c3[C@@H](C[C@@H]1C2C(=O)OC)c1c(ccc2c3CCN4C[C@H]5C[C@H]([C@H](C)O)[C@H]4C(C5)(c3[nH]c12)C(=O)OC)OC,NPC485966
OC[C@H]1O[C@@H](OC[C@]23CCC(=O)C=C2CC[C@@H]2[C@@H]3CC[C@]3([C@H]2CC[C@@H]3[C@@H](CCCC(C)C)C)C)[C@@H]([C@H]([C@@H]1O)O)N=C(O)C,NPC139585
COc1ccc(cc1)CCC(=O)c1c(cc(c2C[C@H](C/C=C/c3ccc(cc3)O)[C@@H](c3ccc(cc3)O)Oc12)O)O,NPC488266
CCCCCCCCCCCC(=O)O[C@@]12[C@H](OC(=O)C(CC)C)[C@@H](C)[C@]3([C@H]([C@@H]1C2(C)C)C=C(CO)C[C@]1([C@H]3C=C(C1=O)C)O)O,NPC22628
C=CC(=C)CC[C@]1(C)[C@H](C)C[C@@H]([C@@]23C(=C[C@H](C[C@@H]12)OC(=O)c1ccc(cc1)O)[C@@H](OC(=O)C)O[C@H]3OC(=O)C)O,NPC87630
CCCCCCCCCCCCCCC[C@@H](OC(=O)C)C[C@@H](C[C@@H](C[C@@H](C[C@@H](C[C@H]1CC=CC(=O)O1)O)O)O)O,NPC285840
Cc1cc2c(cc1OC)c1c(cc2O)C(C)(C)C(=O)[C@@]2([C@H]1Oc1cc3c(cc(c4cc(C)c(cc34)OC)OC)c(C)c1O2)OC,NPC481369
CC(C)C[C@H]1C(=N[C@@H](CO)C(=O)O[C@@H](C(C)C)C(=O)O[C@@H](CC(C)C)C(=N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=N1)O)O)O,NPC307357
CC(=O)OC[C@]12[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)C[C@]([C@@]32OC(C(C(=O)[C@H]1OC(=O)c1ccccc1)[C@H]3OC(=O)C)(C)C)(C)O,NPC471102
COC(=O)[C@@]12CC(=O)[C@@H](CC(=O)/C(=C/CC/C(=C\C(=O)[C@H]2CC(=C2[C@@H]1/C=C(\C)/CC[C@@H]1O[C@@H]([C@@]([C@H](C2)O)(C)O)CC[C@@]1(C)O)C)/C)/C)C(C)C,NPC476126
CCCCCCCCCCC([C@H]1CCC(C2CC[C@H]([C@@H](CCCCCCCCCCC(CC3=CC(C)OC3=O)O)O)O2)O1)O,NPC100454
CCCCCCCCCC[C@@H](C1CC[C@H]([C@@H]2CC[C@H]([C@@H](CCCCCCCCCCC(CC3=CC(C)OC3=O)O)O)O2)O1)O,NPC8432
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC(=O)OC[C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC,NPC133377
CC(=CC[C@]12C(=O)C(=C([C@@](C1=O)(C[C@H](C(=C)C)CC(C(=C)C)O)C[C@H](C2(C)C)CC=C(C)C)O)C(=O)c1ccc(c(c1)O)O)C,NPC469855
CC(C)[C@@H](C)C(=O)O[C@H]1C(=C[C@]23[C@H](C)C[C@@]4([C@H]([C@H](C=C(C)[C@H]([C@]13O)O)C2=O)[C@]4(C)COC(=O)c1ccccc1)OC(=O)[C@H](C)C(C)C)C,NPC64125
CCC1(CN2CCC3=C(C1C(C2)C=C(C4=CC5=C(C=C4OC)N(C6C57CCN8C7C(C=CC8)(C(C6(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC)NC9=CC=CC=C39)O,NPC475430
CCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@](C)(OC(=O)C)[C@@H]2O[C@H](C[C@]1(C)O)[C@@H]1[C@H]2[C@@H](C(C)C)[C@@H]([C@@H]([C@]21CO2)OC(=O)C)OC(=O)C,NPC235196
CC(C)CO[C@H]1C(=C)[C@@H]([C@H]([C@H](C(C)(C)/C=C/[C@H](C)C(=O)[C@]2(C[C@](C)([C@@H]([C@H]12)OCC(C)C)OC(=O)C)O)OC(=O)C)OC(=O)C)OC(=O)c1ccccc1,NPC482205
CC=C(C)C(=O)OC1C(C(C(C2(C1O2)C)OC(=O)C(=CC)C)OC(=O)C)C(=C)C(CC(C(C)(C)OC)O)OC(=O)C(=CC)C,NPC472996
CC[C@H](C)[C@H]1C(=NCC(=O)N(C)[C@@H](CC(C)C)C(=NCC(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccc(cc2)OC)C(=N[C@@H](C)C(=O)C(C)(C)C(=O)N(C)[C@@H](C)C(=N[C@H](CC)[C@H](C)C(=O)O1)O)O)O)O,NPC186617
CCCCCCCCCCCC(CCC[C@@H]([C@H]1CC[C@@H](O1)[C@H]1CC[C@@H](O1)[C@@H](CCCCCCCC1=C[C@@H](OC1=O)C)O)O)O,NPC319036
CC[C@H]1C[C@@H]2C[C@@]3(c4c(CCN(C2)[C@H]13)c1cc([C@@H]2C[C@@H]3/C(=C\C)/CN(C)[C@@H](Cc5c6ccccc6[nH]c25)[C@@]3(CO)C(=O)OC)c(cc1[nH]4)OC)C(=O)OC,NPC488883
Cc1cc(c2c(c1c1cc(cc(c1C(=O)O)O)OC)c1c(C(=O)C=C(C)C31c1cc(cc(c1C(=O)O3)O)OC)o2)O,NPC479889
CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)([C@H]1[C@@H](C[C@@]2(C)[C@@H]3CC=C(/C(=C\C#N)/[C@]3(C)C(=O)C[C@]12C)C(C)(C)C(=O)O)O)O,NPC488450
CCCCCCCCCC12O[C@@H]3[C@@H]4[C@H]5[C@@](CO)([C@H]([C@]6([C@@H](C=C(C)C6=O)[C@]4([C@H](C)[C@H]([C@]3(C(=C)C)O1)OC(=O)/C=C/c1ccc(cc1)O)O2)O)O)O5,NPC486154
CCc1c(Cc2cc(C)cc(C)c2)n(COCc2ccc(cc2)C#CC2(CCC3C4CCC5=CC(=O)CCC5C4CCC23CC)O)c(=O)nc1O,NPC253509
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC1=C[C@H]2[C@@H]3C(C)(C)[C@@]3([C@@H]([C@@H](C)[C@@]2([C@@H]2C=C(C)C(=O)[C@@H]2C1)O)O)OC(=O)C,NPC146280
CC(=O)O[C@H]1[C@@H]2C(=C)[C@H](CC[C@@]2(C)[C@@H](OC(=O)C)[C@@H](C2=C([C@H](C[C@@H]1C2(C)C)O)C)OC(=O)C)OC(=O)c1ccccc1,NPC472374
CC[C@H](C)[C@@H](C(=O)N1[C@@H](Cc2ccccc2)C(=CC1=O)OC)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N=C([C@H](C(C)C)N(C)C)O,NPC488995
C=C1[C@H](CC[C@]2(C)[C@@H]1[C@@H]([C@@H]1C[C@@]3(C(=C([C@H]([C@@H]2OC(=O)C)OC(=O)C)[C@]1(C)CO3)C)O)OC(=O)C)OC(=O)/C=C/c1ccccc1,NPC114707
CC=C(C)C(=O)OCC1=CC2C3C(C3(C)C)CC(C4(C2=O)C=C(C(C4(C1OC(=O)C5=CC=CC=C5NC(=O)C6=CC=CC=C6N)O)OC(=O)C)C)C,NPC476205
CCCC(=O)O[C@H]1C=C2[C@H](OC)O[C@H]([C@]32[C@@H](C1)[C@](C)(CCC(=C)C=C)[C@H](C)[C@H]([C@@H]3O)OC(=O)/C=C/c1ccc(cc1)O)OC,NPC481026
CCCCCC[C@@H](CCC[C@@H]([C@H]1CC[C@@H](O1)[C@@H](CC[C@@H]([C@@H]1CC[C@H](O1)CCCCCCCCCC1=C[C@@H](OC1=O)C)O)O)O)O,NPC258068
CCCCCCCCCC[C@H]([C@H]1CC[C@H]([C@H]2CC[C@H]([C@@H](CCCCCCCCC[C@H](CCC3=C[C@H](C)OC3=O)O)O)O2)O1)O,NPC73248
CCCCCCCCCCCC[C@@H]([C@H]1CC[C@@H]([C@@H](CCCCC(=O)CCCCC[C@@H]2C[C@@H](CC(=O)C)C(=O)O2)O)O1)O,NPC209684
CCC(C)C(C(=O)N1CCCC1C(=O)N(C)C(C(C)C)C(=O)OCC)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)NC(=O)C(C)C(CCCC#CBr)O,NPC329214
CCCCCCCCCCCC[C@H]([C@H]1CC[C@@H]([C@H](CCCCCCC(CCCCC[C@H](CC2=C[C@H](C)OC2=O)O)O)O)O1)O,NPC1083
CC(C)C[C@H]1[C@@H]2[C@H](C)C(=C[C@@H]3/C=C(\C)/CC[C@H](C(=O)[C@H]4[C@@H]([C@H]5c6c(C)c(c(c(c6[C@@H]4O5)O)OC)O)C(=O)[C@@]23C(=N1)O)O)C,NPC480296
C=C1CC[C@@H]2[C@@](C)(CCC[C@]2(C)[C@H]1CO[C@H]([C@@H](CC(=O)O)C(=O)OC[C@]1(C)CCC[C@]2(C)[C@@H](CO[C@H]([C@@H](CC(=O)O)C(=O)OC)C(=O)OC)C(=C)CC[C@H]12)C(=O)OC)CO,NPC273092
CC1=C2C(C(C3(CCC(C(=C)C3C(C(C2(C)C)CC1OC(=O)C)O)OC(=O)CC(C4=CC=CC=C4)N(C)C)C)OC(=O)C)OC(=O)C,NPC326503
C=C(C)[C@]12C[C@@H](C)[C@@]34[C@@H]5[C@H]1O[C@](CCCCCCC[C@H](C)[C@H]1[C@H](C)[C@@H]([C@]([C@H]31)([C@@H]([C@]1(CO)[C@H]5O1)O)O)OC(=O)c1ccccc1)(O2)O4,NPC254286
CN1CCc2cc(c(cc2C1Cc1ccc(cc1)Oc1cc(ccc1O)CC1c2cc(c(cc2CCN1C)OC)O)O)OC,NPC102332
CC(=O)O[C@@H]1C[C@@](C)([C@@]23C[C@@H](C[C@@H]([C@]2(C)[C@H]1OC(=O)c1ccco1)OC(=O)/C=C/c1ccccc1)C(C)(C)O3)O,NPC483873
CC(C)C(=C)CC[C@H]([C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@H]([C@@H](C[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C)O[C@H]1[C@H]([C@@H]([C@H]([C@H](C)O1)O)O)O)C(=O)O,NPC285410
CC=C(C)C(C(=O)OC1CC(C(C2C1(C3=CCC(C3(CC2)C)C4CC(OC4)C=C(C)C)C)(C)CCC(=O)OC)C(C)(C)O)O,NPC475176
C=C[C@@]1(C)C[C@H]([C@@H]2[C@]3(C)[C@@H](C[C@H]([C@]2(C1=O)O)OC(=O)C)C(C)(C)C(=O)[C@@H]([C@@H]3OC(=O)c1ccccc1)OC(=O)C)OC(=O)c1ccccc1,NPC124578
C/C=C(/C)\C(=O)O[C@@H]1c2cc(c(c(c2-c2c(cc3c(c2OC)OCO3)[C@H]([C@H](C)[C@]1(C)O)OC(=O)C)OC)OC)OC,NPC308739
CC(CC[C@H]([C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@]1(C2=C[C@@H]([C@@H]2[C@]1(C)CC[C@@H]([C@@H]2OC(=O)C)OC(=O)C)OC(=O)C)O)C)O)C,NPC473523
OC[C@H]1O[C@@H](OC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C,NPC163362
CCCCC(C(C1CCC(O1)C(CCC(C2CCC(O2)CCCCCCCCCCCCCCC3=CC(OC3=O)C)O)O)O)O,NPC320458
C[C@H](CC(=O)Oc1c(c2ccc(cc2)O)c(c(c(c2ccc(cc2)O)c1O)OC(=O)C[C@@H](C)OC(=O)C)O)OC(=O)C,NPC7178
CN1CCc2c3[C@@H]1Cc1c(-c3c(c(c2OC)OC)OC)cc(c(c1Oc1ccc(cc1)C[C@H]1c2cc(c(c(c2CC[N@@]1(=O)C)O)OC)OC)OC)OC,NPC478973
COC(=O)C(=C(C(=O)c1cc(c(c(c1)Br)O)Br)C(=O)OC)c1cc(c(c(c1)Br)O)Br,NPC177967
CCCCCC(C(CCCCCC[C@@H]([C@@H]1CC[C@H](CCCCCCCCCC[C@H](CC2=C[C@H](C)OC2=O)O)O1)O)O)O,NPC282109
CN1CCc2cc(c(c3c2[C@@H]1Cc1ccc(c(c1)Oc1ccc(cc1)C[C@H]1c2cc(c(cc2CCN1)OC)O3)OC)OC)OC,NPC19389
C=Cc1c(C)c2=CC3=[NH+]C(=C4C(C(=O)C5=C(C)C(=CC6=C(CC)C(=CO)C(=[NH+]6)C=c1[n-]2)N=C45)C(=O)OC)C(CCC(=O)OC/C=C(/C)\CCCC(C)CCCC(C)CCCC(C)C)C3C.[Mg+2],NPC283351
COc1cc2oc(=O)ccc2c(c1C[C@@H](C(O)(C)C)OC(=O)/C=C/c1c(O)cc(c(c1OC)CC=C(C)C)OC)OC,NPC471824
Cc1cc(=O)c2cc3c(cc2o1)cc(c(c1c2cc(cc(c2c(c2c(=O)cc(C)oc12)O)OC)OC)c3OC)OC,NPC481148
COC1=C[C@@H]2[C@@H]3Cc4c([C@@]2(CC1=O)CCN3C)c(O)c(c(c4)c1cc2C[C@@H]3N(C)CC[C@]4(c2c(c1OC)O)[C@@H]3C=C(C(=O)C4)OC)OC,NPC244191
Cc1c(cco1)[C@H]1CC[C@H]2[C@@H](CC=C3C[C@H]([C@@H](C[C@]23C)O)O[C@H]2C[C@@H]([C@@H]([C@@H](C)O2)O[C@H]2C[C@@H]([C@@H]([C@@H](C)O2)O[C@H]2C[C@H]([C@@H]([C@@H](C)O2)O)OC)OC)OC)C1=O,NPC17778
C[C@@H]1/C=C/C(C)(C)[C@@H]([C@@H]([C@H](C(=C)[C@@H]([C@H]2[C@H]([C@@H](C)C[C@@]2(C1=O)O)OC(=O)C)OC(=O)C)OC(=O)c1ccccc1)OC(=O)C)OC(=O)c1cccnc1,NPC482259
CCC(=O)O[C@H]1[C@@H](C)C[C@]2([C@H]1[C@H]([C@]1(COC(=O)c3cccnc3)[C@@H](C[C@H]3[C@@H]([C@H]1[C@@](C)(C2=O)OC(=O)C)C3(C)C)OC(=O)C)OC(=O)c1ccccc1)O,NPC311196
CN1CCc2cc(c3cc2[C@H]1Cc1ccc(cc1)Oc1c2c(CCN(C)[C@H]2Cc2ccc(c(c2)O3)O)cc(c1OC)OC)OC,NPC223690
COc1c2OCOc2cc2c1[C@]1(O)[C@H](C(=O)N3CCCC3N=C(C=C(C)C)O)[C@H]([C@](O2)([C@H]1O)c1ccc(cc1)OC)c1ccccc1,NPC475442
CC[C@@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C[C@@H]([C@]2(C)[C@@H](C=O)[C@H](C(=O)C)[C@H](C[C@@H]12)OC(=O)C[C@@H](C)O)OC(=O)C,NPC88337
COC(=O)CC[C@@]1(C)[C@H](C[C@H]([C@@]2([C@@H]1[C@H](OC(=O)[C@@H](C(C)C)O)C[C@@]1(C2=CC[C@H]1[C@H]1CO[C@@H](C1)C=C(C)C)C)C)OC(=O)[C@@H](/C(=C/C)/C)O)C(O)(C)C,NPC475668
CCCCCCCCCCCC(=O)O[C@]12[C@H]([C@@H]3C=C(C[C@]4([C@@H](C=C(C)C4=O)[C@]3([C@H](C)[C@H]1OC(=O)C)O)O)CO)C2(C)C,NPC275696
CCC[C@@H]1C(C)(C)C(=N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=N[C@@H]([C@H](C)Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O1)O)O,NPC116142
CC(C)(C)C(=O)N(C)CCc1cc(c(c(c1)Br)OCCCNC(=O)C1=NO[C@]2(CC(=C(C(=CO2)Br)OC)Br)[C@@H]1OC(=O)C(C)(C)C)Br,NPC489270
CC[C@@H](C)[C@H]1C(=N[C@@H](Cc2ccccc2)C(=O)CN2CCC[C@H]2C(=N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=N1)O)O)O)O,NPC489165
COC1=CC(=O)[C@@]2([C@H](C1=O)CC=C([C@H]2C[C@H]1C(=C)C(=O)C[C@@H]2[C@]1(C)CCCC2(C)C)C)c1cc(=O)c2c(o1)cc(cc2O)OC,NPC103816
CC[C@H]1C[C@H]2C[C@]3(c4c(CCN([C@@H]2CC(=O)C)[C@@H]13)c1cc([C@@H]2C[C@@H]3/C(=C\C)/CN(C)[C@@H](Cc5c6ccccc6[nH]c25)[C@]3(CO)C(=O)OC)c(cc1[nH]4)OC)C(=O)OC,NPC485919
CC1=CCC(=O)[C@]2([C@H](C[C@@H]3C(C)(C)[C@H]([C@H]([C@H]([C@@]3(C)[C@@H]2C(=O)C1)OC(=O)c1ccccc1)OC(=O)C)OC(=O)c1ccccc1)OC(=O)C)O,NPC184045
CCCCCCCCCC[C@H](C1CC[C@H](C2CC[C@H]([C@@H](CCCCCCCCCC[C@@H](CC3=C[C@H](C)OC3=O)O)O)O2)O1)O,NPC122924
CN1CCc2cc(c3cc2C1Cc1ccc(cc1)Oc1cc(ccc1OC)CC1=c2c(CCN1C)cc(c(c2=[O+]3)O)OC)OC,NPC54947
CC=C(C)C(=O)OC1C(C(C(C2=CC(=C(C(=C2C3=C(C4=C(C=C13)OCO4)OC)O)OC)OC)OC(=O)C(=CC)C)(C)O)C,NPC475592
C/C=C(/C(=O)O[C@H]1C(=C[C@]23[C@]1(O)[C@H](OC(=O)c1ccccc1N=C(c1ccccc1N)O)C(=C[C@H](C3=O)[C@H]1[C@@H](C[C@H]2C)C1(C)C)COC(=O)C)C)\C,NPC476207
CCC[C@H]1N=C(O)[C@H](C)N(C)C(=O)C(C)(C)C(=O)[C@H](C)N=C(O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)N(C(=O)CN=C([C@@H](N(C(=O)CN=C([C@@H](OC(=O)[C@H]1C)[C@H](CC)C)O)C)CC(C)C)O)C,NPC197682
CCCCCC=CC=C[C@@]12O[C@@H]3[C@@H]4[C@H]5[C@@](CO)([C@H]([C@]6([C@@H](C=C(C)C6=O)[C@]4([C@H](C)[C@H]([C@]3(C(=C)C)O1)OCc1ccccc1)O2)O)O)O5,NPC232135
CCC[C@@H]1C(C)(C)C(=N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N2CC[C@H](C2)C(=N[C@@H]([C@H](C)Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)O1)O)O,NPC489328
CO[C@H](C[C@H]([C@H]1CC[C@@]2([C@]1(C)CC[C@@]13[C@H]2C=C[C@]2([C@H]3CC[C@@H](C2(C)C)O[C@@H]2O[C@H](CO)[C@H]([C@H]([C@H]2O)O)O)O[C@H]1OC)C)C)C=C(C)C,NPC191439
CC[C@]1(CC[C@@H]([C@@]2(C)CC[C@]3(C[C@H]([C@H](C)[C@H]([C@H](C)[C@@H]([C@@H](C)C(=O)O)OC)O3)O)O2)O1)[C@@H]1[C@@H](C)C[C@@H]([C@H]2[C@H](C)C[C@H](C)[C@@](CO)(O)O2)O1,NPC10400
CC[C@H]1C=CCC[C@@]2(C[C@@H]3CC[C@@H]4[C@H](C(=O)OCCCCCCCCCCCCCCCCC(=O)N(CCC[NH3+])CC(CCN)O)[C@]5(CCC[C@@H](C)O5)NC(=N2)N34)O1,NPC487621
CCCCOC(=O)CC[C@H]([C@H]1CC(=O)[C@@]2([C@]1(C)[C@H](OC(=O)C)C(=O)C1=C2C(=O)C[C@@H]2[C@]1(C)CC[C@@H](C2(C)C)O)C)C,NPC216245
CC(C)C(C)CC(=O)Oc1c(c2ccc(cc2)O)c(c(c(c2ccc(cc2)O)c1O)OC(=O)Cc1ccccc1)O,NPC216796
CC=C(C)C(=O)OC1C2C3C4(O3)C(CCC5(C4CC(=O)OC5C6=COC=C6)C)C7(C2(CC1(C7CC(=O)OC)C)O)C,NPC322877
CC[C@H]1CC(=O)O[C@@H](C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=N[C@@H](C)c2nc(cs2)C(=N1)O)O,NPC122427
CC[C@H](C)[C@H](C(=O)O[C@H]1[C@@H]([C@@H](C(=C)[C@@]23[C@@H](C[C@@H](c4ccoc4)[C@]12C)O3)[C@@]1(C)C=CC(=O)OC(C)(C)[C@@H]1CC(=O)OC)OC(=O)C)O,NPC57596
CC[C@@]1([C@H](C)C[C@@H]([C@H](C(C)(C)O)OC(=O)C)O)[C@]2(C[C@@H]([C@@H]3[C@](C)(CC[C@H]4C(C)(C)C(=O)CC[C@]34C)[C@@H]2C)O)O1,NPC144463
CC(=O)c1ccc(cc1)NC(=O)N(C)CCc1cc(c(c(c1)Br)OCCCNC(=O)C1=NO[C@]2(CC(=C(C(=CO2)Br)OC)Br)[C@@H]1O)Br,NPC489263
C/C=C(\C)/C(=O)O[C@@H]1C[C@@]2(C)[C@@H](CC=C2[C@]2(C)[C@@H](C[C@H]3C(C)(C)OC(=O)C=C[C@]3(C)[C@@H]12)O)C1=CO[C@H](C1)[C@@H](C(C)(C)O)O,NPC478555
COC1=CC2=C(C=C1)C3(C(CO2)OC4=C(C3C5=C(C=CC(=C5)C6CC7=C(C=C(C=C7)O)OC6)OC)C=CC(=C4)O)O,NPC475492
CN1CCc2cc(c3cc2[C@H]1Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]1c2c(CCN1)cc(c(c2O3)OC)OC)OC,NPC295245
COc1cc2CCN[C@H]3c2cc1Oc1c2c(CCN([C@@H]2Cc2ccc(Oc4cc(C3)ccc4OC)cc2)C)cc(c1O)OC,NPC274661
CC(=CCc1c2c(C=CC(C)(C)O2)c(c2C(=O)[C@H]3C[C@@H]4C[C@H]5C(C)(C)O[C@@](C/C=C(/C)\C(=O)OC)(C4=O)[C@@]35Oc12)O)C,NPC236607
CCCCCCCCCCCCCCC[C@H](OC(=O)C)C[C@H](C[C@H](C[C@H](C[C@H](C[C@H]1CC=CC(=O)O1)O)O)O)O,NPC327041
CC(C)C[C@H]1C(=O)O[C@@H](C/C=C/C(=N[C@H](Cc2ccc(c(c2)Cl)O)C(=NCCC(=O)O1)O)O)[C@H](C)[C@@H]1[C@@H](c2ccccc2)O1,NPC227778
CCCCCCCCCC[C@H]([C@@H]1CC[C@@H]([C@@H]2CC[C@@H]([C@@H](CCCCCCCCCC(CC3=CC(C)OC3=O)O)O)O2)O1)O,NPC242364
O=C(O[C@@]1(C)CO[C@@]2(C1)OC(=O)[C@@H]([C@H]2O)[C@@H]1CC[C@@]23[C@]1(C=C[C@H]1[C@@]3(C)C(=O)C[C@@H]3[C@]1(C)CC=C1[C@]3(C)CO[C@@H](C1)c1ccccc1)C2)C[C@H](c1ccc(cc1)O)O,NPC471850
C=C[C@@]1(C)CC[C@H]2[C@](C)(CC(=O)O)[C@H](CC[C@]2(C)O1)C(C)(C)C(=O)OC[C@H]([C@@]1(C)CC[C@H]2[C@](C)(CC(=O)O)[C@H](CC[C@]2(C)O1)C(C)(C)C(=O)O)O,NPC311206
OC[C@]12O[C@H]1[C@H]1[C@H]3OC45O[C@]1([C@H]1[C@@]([C@@H]2O)(O)[C@@H](OC(=O)c2ccccc2)[C@H]([C@@H]1[C@H](C)CCCCCC[C@H]5O)C)[C@@H](C[C@]3(O4)C(=C)C)COC(=O)c1ccccc1,NPC309991
O=C(O[C@H]1CC[C@@]2([C@@]3(C1=C)[C@H](OC(=O)C)[C@]1(C([C@@]3([C@H](C)C(=O)C1)[C@H]([C@@H]2OC(=O)C)OC(=O)C)(C)C)O)C)/C=C/c1ccccc1,NPC63737
CCc1c(c2ccc(cc2o1)S(=O)(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nccs1)C(=O)c1cc(c(c(c1)Br)O)Br,NPC479039
CC(=CCCC(C)(CCc1c2c(cc(c1OC)O)oc1c(CC=C(C)C)c(c(CC=C(C)C)c(c1c2=O)O)O)O)C,NPC479159
CCCCCCCCCC[C@@H]([C@H]1CC[C@H]([C@@H](CC[C@@H]([C@@H]2CC[C@@H](CCCCCCCCCC3=C[C@H](C)OC3=O)O2)O)O)O1)O,NPC105638
COc1cc(c2c(=O)cc(c3ccc(cc3)O)oc2c1c1c(cc(c2c(=O)cc(c3ccc(cc3)O)oc12)O)OC)O,NPC18297
COc1c(Cl)cc(cc1Cl)C[C@H]1N=C(O)/C=C/C[C@H](OC(=O)[C@@H](OC(=O)[C@@H](CN=C1O)C)CC(C)C)[C@@H](/C=C/c1ccccc1)C,NPC49315
C[C@H]1/C=C/C=C/c2cc(c(C)cc2C(=O)O[C@H]2C[C@@H](C/C=C(\C)/[C@H]1O)O[C@]1(C2)C[C@@H]([C@H](C)[C@@H](C2CCCCC2)O1)O)O,NPC42648
